author,text,likes,published_at,cleaned,length,emojis,polarity,subjectivity,sentiment,hour,day_of_week,month
@amarnathsahani5670,Jonathan Best player  India ❤️❤️,0,2021-11-27 12:59:49,Jonathan Best player India,32,"['❤', '❤']",1.0,0.3,Positive,12,5,11
@amarnathsahani5670,Jonathan Best player  India ❤️❤️,0,2021-11-27 12:59:44,Jonathan Best player India,32,"['❤', '❤']",1.0,0.3,Positive,12,5,11
@amarnathsahani5670,Jonathan Best player  India ❤️❤️,0,2021-11-27 12:59:30,Jonathan Best player India,32,"['❤', '❤']",1.0,0.3,Positive,12,5,11
@nnnnnnnnmm3129,i wish GodL in PMGC❤️‍🔥😍🇮🇳,0,2021-11-27 11:55:13,i wish GodL in PMGC,26,"['❤', '🔥', '😍']",0.0,0.0,Neutral,11,5,11
@khatiwodaajit2877,Godlike KO solt mil cuka he 🥰,1,2021-11-29 16:59:33,Godlike KO solt mil cuka he,29,['🥰'],0.0,0.0,Neutral,16,0,11
@Topzzz-n6f,Goblin this time liquid fom😂😂,0,2025-09-15 03:40:31,Goblin this time liquid fom,29,"['😂', '😂']",0.0,0.0,Neutral,3,0,9
@ashishx7611,Extraordinary 🔥🔥,0,2021-11-29 14:14:38,Extraordinary,16,"['🔥', '🔥']",0.3333333333333333,1.0,Positive,14,0,11
@Soul_tanmay,Jonathan op,0,2021-11-27 10:56:50,Jonathan op,11,[],0.0,0.0,Neutral,10,5,11
@animeshpandey2944,"Give India slot for PMGC, no party without us, yo, 🇮🇳jai hind",0,2021-11-27 12:15:56,Give India slot for PMGC no party without us yo jai hind,61,[],0.0,0.0,Neutral,12,5,11
@kunalkhatri8100,Needed in pmgc ❤️,0,2021-11-27 12:15:52,Needed in pmgc,17,['❤'],0.0,0.0,Neutral,12,5,11
@moodymix1178,Jonathan 🔥,0,2021-11-29 16:41:30,Jonathan,10,['🔥'],0.0,0.0,Neutral,16,0,11
@jeetjeet4336,"Kya Matlab PMGC Ka Slot De Diya GodLike Ko <a href=""http://www.youtube.com/results?search_query=%23dilsegodlike"">#DilseGodlike</a> ♥️",0,2021-11-27 12:01:01,Kya Matlab PMGC Ka Slot De Diya GodLike Ko a href,133,['♥'],0.0,0.0,Neutral,12,5,11
@Himanshu_mgr,Johnathan The one man army🤍😈,0,2021-11-27 13:33:12,Johnathan The one man army,28,"['🤍', '😈']",0.0,0.0,Neutral,13,5,11
@SparkGaming7077,Jonny ❤,0,2024-08-09 16:21:16,Jonny,7,['❤'],0.0,0.0,Neutral,16,4,8
@Rishis1ngh,Leaks or wot!! 🥵,0,2021-11-27 12:29:33,Leaks or wot,16,['🥵'],0.0,0.0,Neutral,12,5,11
@secretboyz6814,Naughty or wot 👀,0,2021-11-27 12:24:41,Naughty or wot,16,['👀'],-0.15000000000000002,0.9,Negative,12,5,11
@maogurgaming1629,History repeat 🔥🔥🔥🤘🤘,0,2021-11-27 11:45:06,History repeat,20,"['🔥', '🔥', '🔥', '🤘', '🤘']",0.0,0.0,Neutral,11,5,11
@naviinbharathy_,Anyone here after GodLike selected for PMGC?,3,2022-01-20 11:47:31,Anyone here after GodLike selected for PMGC,44,[],0.0,0.0,Neutral,11,3,1
@riseeveryday14,Proud🔥tapa tap,0,2021-11-27 12:07:07,Proudtapa tap,14,['🔥'],0.0,0.0,Neutral,12,5,11
@klyntargaming4261,The caster say :- The Worst IGL call ever<br>Jonathan :- Wait My boy :),0,2021-11-28 08:58:03,The caster say The Worst IGL call everbrJonathan Wait My boy,71,[],-1.0,1.0,Negative,8,6,11
@shershaah05,The 🐐💛👑,0,2024-09-21 04:18:27,The,7,"['🐐', '💛', '👑']",0.0,0.0,Neutral,4,5,9
@RASLIANO7,A hint … the invited team to finals is GODLIKE.. why coz pubgm India has its own channel why they did post Jonathan here ? He didn’t even play last PMGC and this one was PMWE🤔🤔🤔,2,2021-11-27 12:00:20,A hint the invited team to finals is GODLIKE why coz pubgm India has its own channel why they did post Jonathan here He didnt even play last PMGC and this one was PMWE,177,"['🤔', '🤔', '🤔']",0.3,0.5333333333333333,Positive,12,5,11
@vibes826,Jonathan bolte,0,2021-11-27 16:56:24,Jonathan bolte,14,[],0.0,0.0,Neutral,16,5,11
@Recurring432,Now it&#39;s time for PMGC  boys... 🔥,0,2022-01-19 10:27:19,Now it time for PMGC boys,37,['🔥'],0.0,0.0,Neutral,10,2,1
@harshpawala6667,Jonny always op,0,2021-11-27 11:41:40,Jonny always op,15,[],0.0,0.0,Neutral,11,5,11
@PiyushPatel-wp5os,His team should be invited in pmgc,0,2021-11-27 20:05:59,His team should be invited in pmgc,34,[],0.0,0.0,Neutral,20,5,11
@sandy7694,Jonny Jonny easy or wot 🔥🔥,0,2022-08-14 16:37:52,Jonny Jonny easy or wot,26,"['🔥', '🔥']",0.43333333333333335,0.8333333333333334,Positive,16,6,8
@axomcode1851,Pmgc deserve TEAM GODLIKE👑,0,2021-12-08 04:58:39,Pmgc deserve TEAM GODLIKE,26,['👑'],0.0,0.0,Neutral,4,2,12
@godlaburidhiwan4081,GODLIKE PMGC FINALE CONFIRMED 👍,1,2021-11-30 18:26:30,GODLIKE PMGC FINALE CONFIRMED,31,['👍'],0.4,1.0,Positive,18,1,11
@AT-fb8lt,Jod Or wot 🔥🔥,0,2022-08-15 06:00:35,Jod Or wot,13,"['🔥', '🔥']",0.0,0.0,Neutral,6,0,8
@knowledge8378,actually this one you uploaded<br>ex tsm now godlike op,0,2021-11-28 09:23:18,actually this one you uploadedbrex tsm now godlike op,55,[],0.0,0.1,Neutral,9,6,11
@Gipsy__isliveK-16,Team godlike,2,2021-12-01 12:48:01,Team godlike,12,[],0.0,0.0,Neutral,12,2,12
@dilse_pahadi24,🔥🔥🔥jonny 🔥,0,2021-11-27 13:04:14,jonny,10,"['🔥', '🔥', '🔥', '🔥']",0.0,0.0,Neutral,13,5,11
@JH09SUMIT,Scout is delusional af,2,2025-03-13 20:09:15,Scout is delusional af,22,[],0.0,0.0,Neutral,20,3,3
@shyamchauhan3059,Johhny op❤️,0,2021-12-06 09:39:09,Johhny op,11,['❤'],0.0,0.0,Neutral,9,0,12
@Jinbolteee008,PMGC 2021❤️ Waiting for Indian team,2,2021-11-27 10:56:03,PMGC 2021 Waiting for Indian team,35,['❤'],0.0,0.0,Neutral,10,5,11
@foodiemm8479,Pmgc special invite coming 🇮🇳👀,0,2021-11-27 11:40:53,Pmgc special invite coming,30,['👀'],0.35714285714285715,0.5714285714285714,Positive,11,5,11
@arunkashyap3527,Misssisng indian teams badly,1,2021-11-27 12:27:49,Misssisng indian teams badly,28,[],-0.6999999999999998,0.6666666666666666,Negative,12,5,11
@funnyshots975,One Indian team  invite to pmgc 🙄🙄🙄🙄,2,2021-11-27 11:09:16,One Indian team invite to pmgc,36,"['🙄', '🙄', '🙄', '🙄']",0.0,0.0,Neutral,11,5,11
@devgoyal7292,Giys this highlight confirms that the special invite is team godlike,1,2021-11-28 15:13:14,Giys this highlight confirms that the special invite is team godlike,68,[],0.35714285714285715,0.5714285714285714,Positive,15,6,11
@RagnarYT_Gaming,Jonny op,1,2022-08-22 04:04:42,Jonny op,8,[],0.0,0.0,Neutral,4,0,8
@gora098,Goat,1,2024-10-28 07:36:32,Goat,4,[],0.0,0.0,Neutral,7,0,10
@niranjan7547,Love to see godl in pmgc,0,2021-11-27 12:23:28,Love to see godl in pmgc,24,[],0.5,0.6,Positive,12,5,11
@rishi_star,We want Jonathan in pmgc# india team godlike 🥳🥳🥳🥳🥳🥳🥳🇮🇳☺️🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,1,2021-11-27 12:16:12,We want Jonathan in pmgc india team godlike,66,"['🥳', '🥳', '🥳', '🥳', '🥳', '🥳', '🥳', '☺']",0.0,0.0,Neutral,12,5,11
@deepmeenabgmi5608,Boom bam ♥️❤️❤️❤️,0,2021-11-27 11:30:08,Boom bam,17,"['♥', '❤', '❤', '❤']",0.0,0.0,Neutral,11,5,11
@draco_x2354,Pubg mobile launching a dedicated video on you,0,2025-11-30 16:37:29,Pubg mobile launching a dedicated video on you,46,[],0.0,0.0,Neutral,16,6,11
@ridamrairr9507,Scenario has changed a lot team are improving day by day . Tsment (Godl) they were the best team back then but now there are more team who are better than them team wise and player wise also.,0,2021-11-28 06:30:37,Scenario has changed a lot team are improving day by day Tsment Godl they were the best team back then but now there are more team who are better than them team wise and player wise also,191,[],0.5666666666666668,0.5166666666666667,Positive,6,6,11
@_JB.09,Wanaaa see Jonny vs TonyK!<br>😍,1,2021-11-27 11:16:51,Wanaaa see Jonny vs TonyKbr,31,['😍'],0.0,0.0,Neutral,11,5,11
@uniqued6957,I started watching pubg streaming only because of Jonathan,0,2021-11-28 02:02:06,I started watching pubg streaming only because of Jonathan,58,[],0.0,1.0,Neutral,2,6,11
@0007-shubham,2025 still getting Goosebumps 🔥🇮🇳💛,0,2025-01-11 18:14:28,2025 still getting Goosebumps,34,"['🔥', '💛']",0.0,0.0,Neutral,18,5,1
@fieldsafety,Great 👍,1,2024-05-13 11:17:44,Great,7,['👍'],0.8,0.75,Positive,11,0,5
@Enjent_65,I just wish PUBG MOBILE shouldn&#39;t have been Banmed in India😢,0,2024-06-07 06:41:13,I just wish PUBG MOBILE shouldn have been Banmed in India,64,['😢'],0.0,0.0,Neutral,6,4,6
@rayb5324,Jiggle jiggle 🔥,0,2021-11-27 14:47:57,Jiggle jiggle,15,['🔥'],0.0,0.0,Neutral,14,5,11
@gxdljonathan1687,💛💛💛,2,2022-08-15 10:53:51,,3,"['💛', '💛', '💛']",0.0,0.0,Neutral,10,0,8
@Omkarr_007,Jonny 🏁💞,0,2022-01-20 14:28:31,Jonny,8,"['🏁', '💞']",0.0,0.0,Neutral,14,3,1
@BabiRaniDebbarma,Jonny or wt❤,0,2025-06-27 12:53:29,Jonny or wt,12,['❤'],0.0,0.0,Neutral,12,4,6
@shivnandanlal7627,goosebumps❤,0,2024-12-22 15:19:48,goosebumps,11,['❤'],0.0,0.0,Neutral,15,6,12
@debrajsarkar8879,We want Jonathan in pmgc 🥺,0,2021-11-28 10:17:52,We want Jonathan in pmgc,26,['🥺'],0.0,0.0,Neutral,10,6,11
@orassassin-chokeplayer4672,Hoping for special invitation of GodL in PMGC ❤️ India would love to see🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳😍,0,2021-11-27 15:53:35,Hoping for special invitation of GodL in PMGC India would love to see,83,"['❤', '😍']",0.4285714285714286,0.5857142857142856,Positive,15,5,11
@gambler9920,Jonathan bolte log,0,2021-11-27 11:41:13,Jonathan bolte log,18,[],0.0,0.0,Neutral,11,5,11
@jagadish2204,One man army 🔥,0,2021-11-30 06:13:13,One man army,14,['🔥'],0.0,0.0,Neutral,6,1,11
@christle450,SA region is boring without teams from India. Please bring India teams in PMGC.,0,2021-11-27 12:55:57,SA region is boring without teams from India Please bring India teams in PMGC,79,[],-1.0,1.0,Negative,12,5,11
@iadikeshri.555,Indian is Love ❤️,0,2021-11-27 12:46:47,Indian is Love,17,['❤'],0.5,0.6,Positive,12,5,11
@deeppramanik46,GOAT 🥰🥰🥰,0,2021-11-27 12:10:36,GOAT,8,"['🥰', '🥰', '🥰']",0.0,0.0,Neutral,12,5,11
@multicellular_organism_ashish,2024 still getting goosebumps,0,2024-02-03 13:07:14,2024 still getting goosebumps,29,[],0.0,0.0,Neutral,13,5,2
@shemuldesimusic8948,jonathan,1,2021-11-29 14:52:41,jonathan,8,[],0.0,0.0,Neutral,14,0,11
@devpanda8996,why is this getting recommended now?,2,2022-08-16 07:43:32,why is this getting recommended now,36,[],0.0,0.0,Neutral,7,1,8
@SachinSingh-bk6sh,We want gold in pmgc final,0,2021-11-27 11:38:07,We want gold in pmgc final,26,[],0.0,1.0,Neutral,11,5,11
@rajagamingyt8289,"<a href=""http://www.youtube.com/results?search_query=%23godl"">#godl</a> pmgc slot",0,2021-11-27 12:21:40,a href pmgc slot,81,[],0.0,0.0,Neutral,12,5,11
@neelotpalsrivastav6644,Seems like they are planning to invite TEAM GODLIKE (TSMENTITY) IN THEIR INVITATIONAL SLOT THATS WHY THEY ARE PROMOTING JONNY ON PUBG ESPORT CHANNEL NOT ON BGMI.,2,2021-11-27 13:12:55,Seems like they are planning to invite TEAM GODLIKE TSMENTITY IN THEIR INVITATIONAL SLOT THATS WHY THEY ARE PROMOTING JONNY ON PUBG ESPORT CHANNEL NOT ON BGMI,161,[],0.0,0.0,Neutral,13,5,11
@himanshu_Singh-29,Heart&#39; broken #2 for us,0,2022-08-15 04:24:49,Heart broken for us,27,[],-0.4,0.4,Negative,4,0,8
@Gaurav-en5ng,We want Johnathan in PMGC,0,2021-11-27 12:20:09,We want Johnathan in PMGC,25,[],0.0,0.0,Neutral,12,5,11
@yashdevaya8078,We want godl in pmgc,1,2021-11-27 11:33:28,We want godl in pmgc,20,[],0.0,0.0,Neutral,11,5,11
@highlightstories1495,PMGC slot confirmed,0,2021-11-30 08:07:42,PMGC slot confirmed,19,[],0.4,1.0,Positive,8,1,11
@fame8669,Op ❤️,0,2021-11-27 11:27:47,Op,5,['❤'],0.0,0.0,Neutral,11,5,11
@Iceyiebgmi,Jonny op🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,0,2021-11-28 04:16:02,Jonny op,20,[],0.0,0.0,Neutral,4,6,11
@PsyLuss,Is it leak about special invite will come for an indian team who will win BGIS,2,2021-11-29 12:46:19,Is it leak about special invite will come for an indian team who will win BGIS,78,[],0.5785714285714286,0.4857142857142857,Positive,12,0,11
@srk2626,Pmgc leaks or wot,1,2021-11-28 07:54:21,Pmgc leaks or wot,17,[],0.0,0.0,Neutral,7,6,11
@Noobxbotgamer,The Goat 🐐,0,2022-01-26 21:53:52,The Goat,10,['🐐'],0.0,0.0,Neutral,21,2,1
@shubhamkanoje3996,Zero Kill Bhai 🔥,0,2021-11-28 08:00:47,Zero Kill Bhai,16,['🔥'],0.0,0.0,Neutral,8,6,11
@hmingaaash9437,See please Invite Godlike in PMGC the Game will change i&#39;m sure,1,2021-11-27 12:08:25,See please Invite Godlike in PMGC the Game will change i sure,67,[],0.04999999999999999,0.6444444444444444,Neutral,12,5,11
@genxesports9556,Legendd,0,2021-11-27 10:56:15,Legendd,7,[],0.0,0.0,Neutral,10,5,11
@godzaxx3454,Plzz  SOUL aur GODL ko slot do PMGC mai,2,2021-11-27 11:31:31,Plzz SOUL aur GODL ko slot do PMGC mai,39,[],0.0,0.0,Neutral,11,5,11
@SUSHANT__DEV,Habibi Come to Dubai for 💛💛💛PMGC 🇮🇳🇮🇳🇮🇳,0,2022-01-20 18:02:41,Habibi Come to Dubai for PMGC,39,"['💛', '💛', '💛']",0.0,0.0,Neutral,18,3,1
@SamiR-001,We want godlike for pmgc 🇮🇳,0,2021-11-27 11:46:20,We want godlike for pmgc,27,[],0.0,0.0,Neutral,11,5,11
@manipatel1,Watch that momeny live in 2020 pmwL east,0,2024-08-25 12:29:18,Watch that momeny live in 2020 pmwL east,40,[],0.13636363636363635,0.5,Positive,12,6,8
@MFzStorm16,Without Jonathan in pmgc no interest 🥺🥺we want Jonathan in pmgc,0,2021-11-27 12:53:07,Without Jonathan in pmgc no interest we want Jonathan in pmgc,63,"['🥺', '🥺']",0.0,0.0,Neutral,12,5,11
@satya9875,Recommended after PMWI 2022 🚩,0,2022-08-15 05:34:21,Recommended after PMWI 2022,29,['🚩'],0.0,0.0,Neutral,5,0,8
@unknownmakak,Mavi scout ❤❤❤,0,2021-11-30 09:35:29,Mavi scout,14,"['❤', '❤', '❤']",0.0,0.0,Neutral,9,1,11
@jao_bhago,One man army,0,2021-11-27 15:01:44,One man army,12,[],0.0,0.0,Neutral,15,5,11
@sohelmondal1718,Pubg king of india 👑👑👑,0,2021-12-01 08:47:40,Pubg king of india,22,"['👑', '👑', '👑']",0.0,0.0,Neutral,8,2,12
@aitechmate-y5x,"<a href=""http://www.youtube.com/results?search_query=%23jonathanhacker"">#jonathanhacker</a> or wot",0,2021-11-27 12:10:18,a href or wot,98,[],0.0,0.0,Neutral,12,5,11
@roshankenjale4018,We want godlike in pmgc ❤️❣️💖💖,0,2021-12-06 12:07:48,We want godlike in pmgc,30,"['❤', '❣', '💖', '💖']",0.0,0.0,Neutral,12,0,12
@piwoayemi9420,51 second isnt sufficient 😓🔥,0,2021-11-27 13:41:09,51 second isnt sufficient,28,"['😓', '🔥']",0.0,0.0,Neutral,13,5,11
@piupiu634,Missing Ocean Sharma commentary🙂,1,2021-11-27 15:50:01,Missing Ocean Sharma commentary,32,['🙂'],-0.2,0.05,Negative,15,5,11
@TheRealPhantomLord,Luv Jonathan 🇱🇰🇱🇰🇱🇰🇱🇰🇱🇰🇱🇰🇱🇰,0,2021-11-27 12:40:21,Luv Jonathan,27,[],0.0,0.0,Neutral,12,5,11
@dhruvgamerrr9245,Best player,0,2021-11-27 11:03:49,Best player,11,[],1.0,0.3,Positive,11,5,11
@jat4132,India op,1,2022-01-20 01:59:18,India op,8,[],0.0,0.0,Neutral,1,3,1
@NC2000YT,Love you jane 💝,0,2021-12-01 06:12:25,Love you jane,15,['💝'],0.5,0.6,Positive,6,2,12
@harshavardhan7577,missing intl tournaments,0,2021-11-27 13:59:27,missing intl tournaments,24,[],-0.2,0.05,Negative,13,5,11
@sahbajali1711,Yes 🥰🥰,0,2021-11-27 11:11:08,Yes,6,"['🥰', '🥰']",0.0,0.0,Neutral,11,5,11
@UDAYXSTHA17,allready misssing him in pmgc !,0,2021-11-28 10:37:53,allready misssing him in pmgc,31,[],0.0,0.0,Neutral,10,6,11
@kc_assassin,We need Jonathan back to pubg mobile,0,2021-11-27 12:31:09,We need Jonathan back to pubg mobile,36,[],0.0,0.0,Neutral,12,5,11
@paearth1446,But nowadays I feel Jonathan 10x stronger🔥🔥,0,2021-11-27 16:37:24,But nowadays I feel Jonathan 10x stronger,43,"['🔥', '🔥']",0.0,0.0,Neutral,16,5,11
@savagenation4227,"We want johnathon in <a href=""http://www.youtube.com/results?search_query=%23pmgc"">#PMGC</a>",0,2021-11-27 12:23:41,We want johnathon in a href,92,[],0.0,0.0,Neutral,12,5,11
@nanuop2478,Goosebumps,0,2024-01-31 16:02:21,Goosebumps,10,[],0.0,0.0,Neutral,16,2,1
@alexakash2862,BGIS 2025✅🥰,1,2025-05-01 07:39:09,BGIS 2025,11,"['✅', '🥰']",0.0,0.0,Neutral,7,3,5
@the_kuovo,Bro is rapping😂😂,0,2024-02-21 14:01:20,Bro is rapping,16,"['😂', '😂']",0.0,0.0,Neutral,14,2,2
@5amir78,They are doing for huge engagement of audiences,0,2021-11-27 13:01:33,They are doing for huge engagement of audiences,47,[],0.4000000000000001,0.9,Positive,13,5,11
@rupjyotipegu3772,"<a href=""http://www.youtube.com/results?search_query=%23jonny"">#Jonny</a> always op 💥",0,2021-11-27 12:24:02,a href always op,85,['💥'],0.0,0.0,Neutral,12,5,11
@godlcutegod7299,Fun fact 🤔<br><br>I am searching here for spammers<br>@Debo gaming<br>@melody gamer,2,2021-12-05 15:48:25,Fun fact brbrI am searching here for spammersbr gamingbr gamer,83,['🤔'],0.3,0.2,Positive,15,6,12
@Parth5037,We want to see in PMGC,0,2021-11-27 12:49:25,We want to see in PMGC,22,[],0.0,0.0,Neutral,12,5,11
@achmadthariqulc81,we miss indian teams and fans,0,2021-11-28 03:51:29,we miss indian teams and fans,29,[],0.0,0.0,Neutral,3,6,11
@pranavnavetia146,We want tx and godl in pmgc,1,2021-11-29 16:22:23,We want tx and godl in pmgc,27,[],0.0,0.0,Neutral,16,0,11
@majahmed3318,Indian Legend begain,0,2021-11-28 16:35:10,Indian Legend begain,20,[],0.0,0.0,Neutral,16,6,11
@d_editzz,Old OR teamX should be invited 🥵⚠️⚡👑,0,2021-12-01 05:21:08,Old OR teamX should be invited,36,"['🥵', '⚠', '⚡', '👑']",0.1,0.2,Neutral,5,2,12
@shivamchauhandubey5628,You can&#39;t beat him from the front in the fight the only way he will lose is in your dreams .....,1,2022-08-16 08:25:14,You can beat him from the front in the fight the only way he will lose is in your dreams,100,[],0.0,1.0,Neutral,8,1,8
@mohan2067,We want Jonathan,0,2021-11-27 11:35:16,We want Jonathan,16,[],0.0,0.0,Neutral,11,5,11
@asheeshtiwari9846,We want godl in pmgc 2021 🥰🥰🥰,0,2021-11-27 13:51:40,We want godl in pmgc 2021,29,"['🥰', '🥰', '🥰']",0.0,0.0,Neutral,13,5,11
@rahulsharmayt5534,Jonathan is jaem on india,0,2021-11-27 12:17:10,Jonathan is jaem on india,25,[],0.0,0.0,Neutral,12,5,11
@subham161,We Want GODLIKE in PMGC,0,2021-11-28 21:37:44,We Want GODLIKE in PMGC,23,[],0.0,0.0,Neutral,21,6,11
@lioon2020,De carrillho 🥺,0,2021-11-27 22:13:01,De carrillho,14,['🥺'],0.0,0.0,Neutral,22,5,11
@krishnareddy7706,We want godlike in pmgc pls,1,2021-11-27 13:23:47,We want godlike in pmgc pls,27,[],0.0,0.0,Neutral,13,5,11
@bayuaphe8251,Wait from Vrindavan Comment 🗿,0,2021-11-27 11:15:32,Wait from Vrindavan Comment,29,['🗿'],0.0,0.0,Neutral,11,5,11
@shubh_20,We want back team TSM mean godlike in pmgc,0,2021-11-27 13:15:48,We want back team TSM mean godlike in pmgc,42,[],-0.15625,0.34375,Negative,13,5,11
@terzaghi6053,Jonny op,0,2021-11-27 15:42:20,Jonny op,8,[],0.0,0.0,Neutral,15,5,11
@GunzBlazing445,Jonny op,0,2021-11-27 12:31:08,Jonny op,8,[],0.0,0.0,Neutral,12,5,11
@mraa9491,Godlike ko slot do,1,2021-11-27 11:34:16,Godlike ko slot do,18,[],0.0,0.0,Neutral,11,5,11
@PajaGaram-wi7pq,Goat,0,2025-12-01 06:23:37,Goat,4,[],0.0,0.0,Neutral,6,0,12
@EshanDhanjal,I watched it live ik the hype,0,2021-11-27 12:12:30,I watched it live ik the hype,29,[],0.13636363636363635,0.5,Positive,12,5,11
@sahilshorts-18-02,GODLIKE INDIA❤️❤️,0,2021-12-12 18:31:03,GODLIKE INDIA,17,"['❤', '❤']",0.0,0.0,Neutral,18,6,12
@GodL.Anurath,Jonny Jonny?,1,2025-10-31 18:02:58,Jonny Jonny,12,[],0.0,0.0,Neutral,18,4,10
@sachin910-k5f,Jonathan world best player 🇮🇳🇮🇳🇮🇳,0,2021-11-27 13:43:52,Jonathan world best player,33,[],1.0,0.3,Positive,13,5,11
@mohdrashid903,Just Add GODLIKE and see the craze   in your TOURNAMENT,0,2021-12-02 03:33:16,Just Add GODLIKE and see the craze in your TOURNAMENT,55,[],0.0,0.0,Neutral,3,3,12
@sarthak_sthz,Jonathan is nothing ! Everyone has increased their gunpower ✌️✌️,0,2021-11-27 12:25:03,Jonathan is nothing Everyone has increased their gunpower,64,"['✌', '✌']",0.0,0.0,Neutral,12,5,11
@diwashsubba5109,Give them a slot,0,2021-11-27 11:36:19,Give them a slot,16,[],0.0,0.0,Neutral,11,5,11
@aksardhaam,invite Jonathan 💙,0,2021-11-27 11:35:11,invite Jonathan,17,['💙'],0.0,0.0,Neutral,11,5,11
@pranavnavetia146,We want tx and godl In pmgc,1,2021-11-29 16:22:13,We want tx and godl In pmgc,27,[],0.0,0.0,Neutral,16,0,11
@tasadiri54,Naughty or wot,0,2021-11-27 13:23:21,Naughty or wot,14,[],-0.15000000000000002,0.9,Negative,13,5,11
@poker2182,Need jonathan in pmgc2021,0,2021-11-27 12:27:42,Need jonathan in pmgc2021,25,[],0.0,0.0,Neutral,12,5,11
@RAJAKUMAR-lf1jr,Give one slot to india ❤️,0,2021-11-27 12:25:26,Give one slot to india,25,['❤'],0.0,0.0,Neutral,12,5,11
@sandipghosh2210,GODL WILL DOMINATE THE PMGC 💛💛💛💛🔥🔥🇮🇳🇮🇳🇮🇳🇮🇳,0,2022-01-19 00:49:45,GODL WILL DOMINATE THE PMGC,42,"['💛', '💛', '💛', '💛', '🔥', '🔥']",0.0,0.0,Neutral,0,2,1
@RAVIHUDDA86,Love from india,0,2021-11-27 12:20:24,Love from india,15,[],0.5,0.6,Positive,12,5,11
@prasonjitmaity9034,We want godl in pmgc,1,2021-11-27 12:20:59,We want godl in pmgc,20,[],0.0,0.0,Neutral,12,5,11
@Aniket92927,JONATHAN OP JONATHAN OP JONATHAN OP JONATHAN JONATHAN OP JONATHAN OP JONATHAN OP JONATHAN JONATHAN OP JONATHAN OP JONATHAN OP JONATHAN JONATHAN OP JONATHAN OP JONATHAN OP JONATHAN,0,2021-11-27 11:31:57,JONATHAN OP JONATHAN OP JONATHAN OP JONATHAN JONATHAN OP JONATHAN OP JONATHAN OP JONATHAN JONATHAN OP JONATHAN OP JONATHAN OP JONATHAN JONATHAN OP JONATHAN OP JONATHAN OP JONATHAN,179,[],0.0,0.0,Neutral,11,5,11
@sefggfgg,But now pmgc is different...Bgmi tour is classic mode not hardcore mode...they need to train more,1,2021-11-27 12:22:00,But now pmgc is differentBgmi tour is classic mode not hardcore modethey need to train more,97,[],0.3333333333333333,0.3333333333333333,Positive,12,5,11
@abhishekrajput4381,Pmgc coming johnny,0,2021-11-27 12:14:41,Pmgc coming johnny,18,[],0.0,0.0,Neutral,12,5,11
@Laiya1234,Pubg mobile eSports want views that is why they show us clip of Jonathan and it will beat all the views of others videos of pubg mobile eSports video&#39;s,2,2021-11-27 11:20:51,Pubg mobile eSports want views that is why they show us clip of Jonathan and it will beat all the views of others videos of pubg mobile eSports video,155,[],0.0,0.0,Neutral,11,5,11
@sheikhwahi,We want to see this aggression today,0,2022-01-23 01:29:57,We want to see this aggression today,36,[],0.0,0.0,Neutral,1,6,1
@shahilahmed6028,This indicates pmgc slot to godlike?? 🤔😏😬,1,2021-11-28 13:13:00,This indicates pmgc slot to godlike,41,"['🤔', '😏', '😬']",0.0,0.0,Neutral,13,6,11
@sauravt7112,G.O.A.T,0,2021-11-27 12:27:20,GOAT,7,[],0.0,0.0,Neutral,12,5,11
@dextermorgan6464,DESTINY! ❤💪,0,2022-01-20 09:31:24,DESTINY,11,"['❤', '💪']",0.0,0.0,Neutral,9,3,1
@Iceyiebgmi,India op🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,0,2021-11-28 04:16:17,India op,18,[],0.0,0.0,Neutral,4,6,11
@rushwinvaishnav3356,"PLEASE TAKE SOUL IN PMGC THEY WILL SURELY DOMINATE THEY ARE CURRENTLY BEST TEAM IN INDIA AND HAVE WON 5 BACK TO BAC TOURNAMENTS , PLEASE CONSIDER THEM .",2,2021-11-27 14:02:17,PLEASE TAKE SOUL IN PMGC THEY WILL SURELY DOMINATE THEY ARE CURRENTLY BEST TEAM IN INDIA AND HAVE WON 5 BACK TO BAC TOURNAMENTS PLEASE CONSIDER THEM,152,[],0.5,0.3962962962962963,Positive,14,5,11
@kaushlendrasingh1805,Johnny hackerorwot !!!!,0,2021-11-27 12:05:26,Johnny hackerorwot,23,[],0.0,0.0,Neutral,12,5,11
@bagheerayt8064,Jonathan fans here&#39;s is,1,2021-11-27 12:33:43,Jonathan fans here is,27,[],0.0,0.0,Neutral,12,5,11
@RAHULKUMAR-nx8pq,Missing pmgc,0,2021-11-27 11:01:33,Missing pmgc,12,[],-0.2,0.05,Negative,11,5,11
@pranavnavetia146,We want tx in pmgc,1,2021-11-29 16:21:49,We want tx in pmgc,18,[],0.0,0.0,Neutral,16,0,11
@pranavnavetia146,We want tx in pmgc,1,2021-11-29 16:21:40,We want tx in pmgc,18,[],0.0,0.0,Neutral,16,0,11
@Abhaysingh-rl7zp,Team Godlike killing now these days,0,2021-11-27 16:05:37,Team Godlike killing now these days,35,[],0.0,0.0,Neutral,16,5,11
